order_id,products
2372163,3999 4562 4605 5025 5450 7881 17795 24571 35537 35914 36186 38996 42633 47890
1523633,1185 2800 2974 3515 5917 6686 7631 8572 12606 17650 25142 25421 25952 27179 27360 34778 36393 49054
1689557,5025 13772 21137 24852 29077 49683
1543532,23313 24427 29198 42731 46870
2529412,2913 5785 6760 13176 17487 17758 21137 22963 26369 28928 34993 40198 47209 49247
425815,196 19348 48199
1680011,12099 13176 17949 21137 27662 28204 28476 31257 38689 45866 47209
2146519,10435 25144 44857
2940058,8057 13176 21288 43352
2094559,5077 32732 43857 47766
798018,3274 16797 17122 24852 25804 28199
2153745,2295 14084 21616 22395 24275 24852 27104 29487 43961 48364 49683
2704975,2635 15510 22959 27741 32537 39971
1764652,10840 17794 18618 20876 24852 28204 29500 30489
867818,1104 2314 5077 5438 8309 9736 10246 11448 11594 13176 17706 18465 19057 26209 26604 27966 28745 29826 35221 36865 37067 39928 42265 47209 49236
2583565,877
1321161,4920 5785 11512 11520 11576 13541 16185 17600 17630 19057 20738 21903 22935 24841 24852 24964 26209 33000 41665 41844 45866 46886 47766 48628
445165,11078 13176 21137 21903 24852 32652 35233 41220 44359 45535 47209
517218,13176 26604 27845 47209
2561506,23909 24852 30967
773730,3599 13176 13517 16759 16797 21009 21903 22935 24184 32402 32478 35108 38689 46720 47144 47626 47766
2160941,1695 24852 27086 30489 31040 43154 49609
2346162,6656 18234 23543 24838 26310 28985 30391 34243 41094 45007
1066092,3469 19348 21137 21616 21709 24964 25890 28204 35547 47766 49683
2566078,32714
496332,38400
997803,14218 19660 21903 45104
2771359,2256 31992
967130,1234 1463 19677 21137 24852 25890 29180 30480 34243 41290 41950 45007
2492727,2538 3126 3389 7483 29695
2221585,15700 22713 31257
1448075,21195 44449
1650846,21769 35561
2800738,9438 13517 17835 20380 21137 30233 36929 44008 47521
2525249,8277 12341 19057 19706 21137 29941 38159 39275
414659,329 10749 12935 21137 22935 27966 30391 39877 41950 47209
353417,4313 23909 25706 28199 30696 41453
2273695,13176 14992 21903 21938 26369 27104 27845 29487 30391 31717 47626
1776666,432 4945 5212 6000 18027 24852 38456 47766
85518,3092 13176 13605 35221 38834 40852 49520
857163,1940 9387 10851 13176 35412 44156 47209 47626
2511057,14467 19678 27344 30489 32655
1169834,49534
884248,196 43721 46149
1028657,890 1463 4605 5450 8518 11182 16185 24852 25138 26209 28204 28849 28985 30406 34358 40604 47626 48094
1115775,24852 45842
1474390,6750
2510398,5450 9839 13176 19660 27966 44910
853002,10070 18337 28204 32211 32429 32655 36624 37259 38139
3058194,7963 24852 28204
1374871,21903 24852
565241,2480 3376 7388 8277 16262 17985 18564 19348 19448 20114 21903 22935 24184 24852 24964 26209 28928 32478 43772 44910 45066 47209 47626
158051,2210 24852 33257 38400
1353766,1408 15649 24852 27413 28127 35045 35108 37687 38003
3210073,15290 23644 24852 37131 47766
2261457,3896 7251 8903 9881 17789 25499 31031 33575 40186 43858
920513,33452 44843 45190
1841351,5194 7781 24850 39527 39561 44632 45106 49191 49235
2843655,11068 19938 21903 23734 25890 29487 31927 39475 42736 47626 47766
154579,22035 23025 28946 30233 30561 31720 42507 45106 47766
532491,3957 13176 26369 33468 40310 42347
3267560,23687
2259793,23233 33731 36550 36929
238501,18811
2863046,148 4605 5212 24852 26209 26790 31663 33731 41787
3345078,33198
2797141,31717 33401 39812 40826
1527449,20011 22935 32537 39984
2258844,8571 10326 13176 16283 17157 17313 30406 37687 39275 43352 49335
2998555,5115 5479 26629 29662 33716 43768 45007
2057397,13176 44359 47766
2886782,3339 4605 16797 25487 27104 28199 29487 29594 33055 38689 45007 46906 47766
3243513,12341 16797 21288 43352
543869,5785 31717 32170 35495 39276 40826 46069
211843,10017
1406732,4605 5450 9387 16797 18027 24852 25931 28156 28849 30489 32465 33120 33352 34358 35951 37687 38273 38456 40310 42265 45007 46676 47626 48679 49683
585019,13646 22935 24024 33754 33787 40571 47626
57766,11777 20842 25340 25640 27966 35233 42244
2259252,13277 16696 18534 22151 24852 32108 32156 39993 45064
2114153,3061 4920 7644 14034 16797 28829 29640 36085 43967 44267 46881 47977 49235
1559183,2855 13176 18224 25466 33352
2183566,4297 13176 19966 24852
1662769,8424 13984 14161 19820 21903 26209 28985 36397 38277 46667 46906 47766
454108,4137 4565 11985 12817 14147 14814 16696 23020 42936
2783143,4920 8424 8490 13176 17316 21903 26131 34217 41787 44632 44765 46979 47766 47912
1950610,8490 13176 21137 26131 27966 35921
271713,43744
1279098,21332 22935 25890 47626
1917517,2452 4920 8174 10106 11408 12341 13629 17600 20061 20144 21137 21709 22825 22963 24852 25705 26324 27845 27966 28204 34358 35221 42309 45763 46992 47209 47626 49683
3222280,1868 14875 17794 19137 20171 21187 21640 22249 27698 28993 30731 33945 35359 38160 39832 40232
2987918,41400 46061
105449,5385 9515 13176 14986 22025 24186 24830 44270
2801644,4962 8197 13176 17630 21137 21616 23147 24841 27966 29622 32703 33736 36695 38544 39928 42803 44262 47209
3113244,1244 1511 11140 19019 19057 19575 21137 24184 24852 29118 30391 36724 37508 38683 41950 42828 43768 43961 47209 49478 49683
1676521,30633 35561 37919 38200
116675,11845 13176 17949 20842 21137 30391 33787 34969 37158 39275 42458 47626
2245798,3913 8174 12916 18027 19678 21903 22876 33768 35547 40706 47209 49383
1131946,13176 43352
3395613,8475 9166 19309 44085
1897148,12663 15718 16797 25691 28634 28842 32747 32842 33651 35909 36689 41844 43565 44177 44949 45194 47209
2634524,10132 10749 14398 17461 21137 21903 23044 24024 26177 37646 47626 49683
855232,3957 10749 13176 21137 25832 27966 28373 30391 32864 39877 40541 47766
1616634,4605 20082 24852 28634 31683 32211 47626
1000126,3298 11191 24852 31981 32211
2455596,196 35470
559372,486 7781 17395 20082 21137 21938 24157 24852 26940 28398 28590 28985 30391 44233 45366 46969 47042 47766
1015957,1516 2913 4039 4942 6948 13597 17948 21616 21903 24489 24838 26604 26949 27730 27966 29127 35065 38277 40545 45156 46047 46802 47492
45708,45 8436 9839 13176 17652 18465 20842 21903 24852 24964 25890 27104 27521 28226 33055 34745 34969 35951 39180 40174 44359 45045 45066 47209 47626 47719 47766 47900
739547,311 1925 3081 3874 3951 5077 5550 6891 8230 8758 9122 10685 10831 11422 12392 17622 17706 18243 18465 19057 19660 20810 22113 22963 23375 23991 25371 25919 27086 27344 28476 29117 35461 37687 38531 38720 47209 48057 48407 48642
1332230,15683 17872 28204
2247084,23909 24852
1800375,1 651 4724 13575 15541 19828 35383 42282
868265,9839 12500 19448 21462 21903 37464 46820 47029 47209 48666
817113,260 4562 4920 16797 21938 22312 24184 24852 29594 30720 36127 39928 42265 45066
1450706,24852 27086 28204 35417 44292 45633 49235
239175,13176 39275 46632
2626448,4562 13176 26324 26497
1877580,14947 17985 39180
2993979,6104 9955 11153 13176 17948 18465 20670 21634 22819 22963 23094 23765 24985 27881 36315 43192
550554,329 5014 14567 14999 24852 26314
1073676,2067 3211 4314 4957 4989 7350 7503 7780 8021 10586 11538 13166 13425 14739 15693 16398 17421 20794 21953 22227 24518 25010 26427 26629 26810 29077 29623 30776 33754 35208 37188 39475 39706 43154 45603 45635 46692 47639 48559
1065958,4724 16797 21903 39275 43352
111807,13548 28342 30353 34557
1209869,2966 5373 8518 13147 21903 22935 24852 27086 31717 34126 40604 42768 43713 45007 46654 46979 47626
2537006,8277 13176 19934 31299 33198 33572 41950 42972 49235
1439908,651 5194 5449 7781 8192 8424 13176 20082 21137 21903 23375 45063
820298,16974 37317 37687
3289470,6104 8277 8518 11760 12614 15290 15649 18531 20379 20995 21137 21560 21903 22035 22825 22935 23165 26209 26604 27104 27156 27845 28476 28597 30391 30489 31717 34126 35535 40706 41588 41757 41950 47209 47626 47766 48848
1510647,8467 9808 20904 24561 24631 24852 27086 35108 38689 41950 43967 46699
750671,5479 11520 13176 13646 16759 22035 27966 41177 47766
2157583,9203 19057 21137 38264 38777 44632 46616 47209 49235
908543,13998
853131,10768 11440 11737 13176 17706 21137 25527 27966 36550 44632
1129707,32650 33198 47931
943450,5025 9689 10749 21267 21405 21616 21985 27104 28289 40706
1449356,1511 10804 16254 17027 17630 17652 19173 19678 20082 21137 21376 21526 24841 24852 25936 26790 34688 38777 39527
2234673,48552
3375937,2386 10070 13176 21709 24062 27344 27690 30233 30561 34224 44375 44560 44632
550488,1158 28553 44632 47144
904928,17794 24504 24852 47766
77372,10831 24852
2034201,1000 18465 19677 42585
1983083,24363 25197 44098
219078,5112 16953 23915 24573 24852 27378 28599 29848 49144
2296090,260 705 4471 5077 5728 9076 12784 13176 14689 15743 16249 16349 16797 17634 17794 18048 18331 18566 18792 24184 26209 26346 28307 30406 31003 31506 32429 32784 33129 34126 34949 38400 40852 41463 41844 44449 44683 46674 47626 48057 49610
1177367,4210 19836
1016119,5723 47141
3328043,24852
386555,14947 44632
2531259,6774 7156 11422 24852 30489 35221 43086
1111687,8518 14917 21405 21903 22935 24964 26209 33787 44683 47087 47626 48679 49235
1950457,8277 8866 10504 11087 31371
3251472,536 13176
470624,27845 35921 37687
567697,3599 7715 13702 15392 16185 21903 22935 29987 39928 43165
1474263,1244 42265
2425171,22802
151449,7413 7963 19660 21903 21938 32373 33198 41065 43789 43908 45007
370327,7963 11827 28634 30776 38185
2227138,5612 9839 17794 18234 24489 24852 34969 39877 40120
1356968,6948 26856 34358 37385 43014 47626 48679
923324,1831 8590 10957 21925 22699 23763 24852 30776 40332 49520
1684826,5785 8174 13176 45066 47626 49235
1399015,5692 8277 11519 13176 16154 47521 49235
3406751,8518 19660 24852 25890 26165 29091 36216 36258 42625 44632 45066 46906 47626
3184963,9122 9839 14218 21903 24852 49683
1194225,16797 27966 41220 46676 46990
995495,13176 13870 17948 21295 23178 23288 28289 33198 35363 36076 41787 46047 46979 48600
1720818,287 3358 4920 6631 9551 9741 10521 16818 18988 21137 21938 22882 24852 27966 33651 39275 39408 39993 41731 41787 46347
3386001,26571
1430671,13176 20118 35951 45223 49026
3233018,19660
1594863,13176 24852 25890 37687 42389 45957 46906
70904,4920 13829 22963 24184 24852 49683
3242884,2397 4451 8277 10132 18175 24852 28380 31100 43352 47209 47626
2417769,1117 4832 5077 15424 16440 17678 20463 22359 24852 26184 31725
1179333,2596 21463 24852 40002 43068 45066 46676 47144 47209
2790643,4962 5077 8277 13176 19894 21137 22935 35921 37718 39928 45007 47209 48679
2248806,651 5258 5351 12732 12899 13535 14032 21769 33768 38768 46041 46516
3266245,4724 8048 31985
3372056,13176 17794 21137 27845 40310 47766
628076,2913 4097 16768 22935 24852 34668 37067 46969 48186 49235
1209929,5876 8197 29616 39721 40941 44910 49192
441614,21137
1831420,13176 19660 20940 21903 32211
1701627,15424
1628839,12896 21616 22474 39477 41290 43234 47766
188419,6774 8518 9426 11712 18234 19816 22825 23233 30391 34817 42445 44819 45007 45104
1595633,3957 5876 17872 19049 24852 26209 37724 39475 45123
447836,1086 12508 12805 14875 17122 24852 26040 31981 36943 38739 43409
113717,2344 3957 10749 13176 13565 21137 22825 25518 27104 27966 28985 32689 32864 36070 39928 47209 48679
3096385,9839 11737 21903 24852 28745 31288 33120 33352 36011 36865
82711,24852
2788529,14399 23217 24231 44267
2390410,1360 4605 11481 14947 18370 19893 22292 24852 35951 36482 47209 47766
2036449,17679 42625
2168754,6187 7781 12756 13176 17949 27845 36865 44292
223430,23423 33000 37919
2076211,2067 3397 5479 5991 6999 9092 10314 12206 13176 14739 21137 22935 23219 24964 26369 27966 41364 41917 45063 46667 47209 47766
1424697,19006 23554 32030 43693
3052565,22935 27845 30639
1712885,36807
2440947,9755 47058
3159317,3308 9387 13803 15925 18339 24852 24906 35676 37609 39201 39581
1475459,4799 27521 45007
1153705,8048 12341 15772 16797 21137 21903 27845 43352
1532866,5798
2628730,1443 2326 5612 5785 5876 12820 13176 13629 16617 18465 18629 19706 21137 21267 21938 22825 22935 23025 24413 24561 24964 26369 27966 32018 35951 37646 38159 38562 39275 44632 46584 46969 47209 47766
1241264,24184 24852
2270325,18414 28031 28634 30183 35855 36418 39276
942772,28204 32740
2001552,32201
2461735,260 5876 8174 8467 13176 13721 17600 17706 17794 19057 21137 22825 22935 23029 23165 24964 25371 27845 30850 31720 32655 34243 38192 39180 40852 47209 48628
855697,1848 2005 5077 15290 16797 24852 30240 33651 34070 39408 47626
834879,405 3789 5876 7781 8277 9839 10121 10603 10749 14992 15290 17795 18465 21137 21405 21938 22512 24024 27104 29594 29941 36082 36695 38777 39275 39928 39984 41408 42265 43122 43768 43961 44359 45007 45143 46667 47209 47601 47734 48364
2540654,8571 21195 30827 32478 39108
2260525,19057 24852 34243 35628 37687
3099153,889 5782 11827 12813 13802 18725 21447 22580 23909 28511 45930
2512410,14999 20754 31847 32566 34386 38948
2086920,19660 40939
1876638,31717 38644 39040
2287552,7695 24852 25653 29589 39928
2257996,26369
2066426,13128 18811 19057 19660 21013 24964 41860 45788 47209
395181,21572 39408 46562
2836607,5077 7600 21553
2603233,17615 23909 47144
2254962,8277 13176 21709 21903 27845 31915 33000 37646 44632
2995720,19863 32972 36691 41406 47357
2447224,44 2019 21137 26131 34050 40795 42110
2762824,2078 14814 22678 35921 47626
1488872,8859 44807
2243554,13176 14084 27104 37646 45007
1508576,9438 17794 21137 27012 30233 49621
2307181,16283
1199791,4920 4957 8061 8193 9387 9430 13431 13646 14992 16797 21162 22035 22959 24852 27845 33787 37552 38508 39275 39408 40199 40571 41787 44514 44765 49683
1737316,2633 39820
1708608,15424 46402
2040068,5785 14947 27750 32655 34197 39984 47209
2978917,5054 7669 18234
2761747,4855 11140 19068 21927 22031 47209 49236
2830864,23288 47792
934978,2913 4297 5069 5460 8424 16797 20339 24852 25146 25570 25830 28427 29615 32043 35181 41787 42240 42450
2867399,432 15503 21903 30169 30489 42585
431351,5785 17795 21938 22935 24184 24852 32655 37646 37807 39619
1401160,2966 28373
2405931,28289 31342 37646 47766
896571,21903 25533 31635
1553696,1541 1543 2564 4447 7528 7825 8536 8789 13247 13343 13481 13733 19003 20530 27510 29993 34640 34969 38494 39823 40490 42197 43886 43889 44568 45099 46838 47114
1879982,44670 47144 47626
1162917,2962 7916 15741 38739
442100,4920 10132 16363 18078 18594 22548 24496 24852 28745 33845 39984 40174 41757 46667 46820 47209
2649622,14566 38146
2915826,5262 6104 6774 21903 23165 24852 26128 27104 28985 42768 43122 47734
1261746,13838 16797 16995 24852 25138 39408 43713
1389507,13176 17518
648205,5646 10749 13176 15290 16797 21903
2921329,9385 12606 21872 25890 27729 47498
91584,1025 4472 4920 5077 6046 6567 8277 8518 13176 17795 18656 19057 21137 21903 22935 23650 24964 26604 26940 27020 28985 29027 32864 34044 35628 35921 36011 38777 41220 44359 45007 45570 45948 46969
2247918,4920 5077 5450 11678 24852 27662 32052 40310 45862 47144
1215085,4605 5085 5785 13176 16616 21137 21903 22935 24964 27344 30233 38248 43961 44359 47209
636670,5479 10831 18609 21137 21903 38504 45007
3025442,12341 46802
3305781,4924 10732 15541 30376 32211 35360 35662 35914 36186
906492,12456 13176 18584 34635
2181039,1511 1940 4799 19024 21137 22151 23543 26768 29996 31717 31915 34126 36522 38889 41065 41950 45007 47766 48745 49235 49628
1184464,17878 21137 24852 25272 36772 38159 41787 47144 49683
3084432,449 8670 17060 17616 22395 23020 25513 35042 41966 43556 44142 48199
2093800,3397 6948 11440 11782 12341 13249 13431 15290 17123 17652 21137 27156 29837 31371 34262 39928 40706 43768 44948 45763
510391,5450 8809 9507 13176 21137 27845 34126 35628 43295 46906 49235
1547531,6948 10070 18224 19057 21137 21709 22220 24852 27845 39180 48628
2987418,7916 9839 21903 32864 46667 47209
1585687,13176 14084 21903 21938 24489 39928 44910 47209
220410,1940 4920 26209 44799
3351281,3957 7781 13176 14999 27966 32566 33198 35914 39877 42460 43803 45954 47551
2523084,1940 3389 5077 8475 11073 12879 14218 21616 23375 26312 27313 28441 33894 35042 35761 40706 43565 45063 45522 46654 49198
2253718,8617 16797 33000 43352
1900770,17429 28238 32141 47766
168458,13176 19678
3093388,4605 6655 15700 18465 22035 24838 24852 27336 27966 36397 36994 37646 42265 43504 45693 47766 48287
1543001,21903 22035 24852 25146 45063
1067420,23178 34466 35951 37687 49267
2284251,21137
3366817,3957 5876 11556 13870 23986 27966 30489 34358 35951 38988 47209
1727993,4920 23909 27020 47626
336590,1940 15269 16797 18523 24852 28204 32655 35312 47766
2035435,13417 18721 24852 33122 35989 36070 40935 44632
2822774,15261 16349 17316 17341 23029 24852 26940 37449 41665 41950 42265
1006003,7131 12456 23543 27344 46069
2474525,3537 14648 24852 46023
278792,3583 3631 8424 10768 14084 19006 20082 20119 24852 27845 29392 46886 47209
2234078,42736
1999680,49 1360 2086 4796 13176 13219 16521 21938 22260 25272 32828 34034 34584 34969 44359 47144 47630 47766
3172442,162 3599 6101 6615 8174 8277 9018 10517 10749 11352 11777 13176 13517 13870 16185 16441 17949 19894 20632 21137 21174 21955 22035 24009 25630 27156 27344 27845 27966 30233 30391 30442 30489 30776 36695 36735 39861 39877 40268 41177 41844 42265 42828 44268 44632 44948 47209 48335
3000639,10070 21949 22959 23630 27044 30233 32923 41351
1528503,1511 2452 4920 5212 9741 10106 13176 17600 21137 24841 24891 26317 27966 39527 45066 47144 47209
1038116,21137 26604 43352
987097,8277 17600 21903 24964 26209 29447 30949 42445
2281551,44267
1143113,14379 14897 24852 38200
2695596,21903 39922 43352
2169363,10070 18561 21137 29487 30704 40332 42743
2872089,21367 30062 46059 49605
3141218,1463 5634 5785 11182 11422 17206 24852 27966 29447 34134 38456
2881021,21903 24852 30233 47209
2753321,4920 5077 5114 6300 10761 13176 19057 19820 21137 21162 28597 44479
110889,1234 5750 9076 9387 19309 20435 21903 21949 24303 24852 38241 42372 43227
1651892,8277 37188
297070,3839 29509
634514,1158 17988 24852 28204 36011 37687 42265 42585 47766
